t,X,Y,Z,p
0.0,970061.6227529575,5624250.967482469,2847045.047559735,20573737.546605576
5.0,970048.5768641311,5624255.721289291,2847040.10159122,20571928.180598702
10.0,970035.9345194655,5624261.253590906,2847033.480150347,20570122.075762708
15.0,970024.1792250281,5624267.397971568,2847025.3472410366,20568319.285895124
20.0,970013.7076574449,5624273.928100939,2847016.014819847,20566519.93160539
25.0,970004.7908347913,5624280.579888772,2847005.912260029,20564724.188448403
30.0,969997.5475871771,5624287.0773357265,2846995.5443219817,20562932.269748814
35.0,969991.9329240004,5624293.159549881,2846985.4417440887,20561144.405815724
40.0,969987.7424368545,5624298.606284364,2846976.109290349,20559360.821592133
45.0,969984.6323074495,5624303.259496276,2846967.976340257,20557581.71492728
50.0,969982.1529623299,5624307.038816578,2846961.354857643,20555807.237589307
55.0,969979.7930801677,5624309.949416664,2846956.4088529483,20554037.4808589
60.0,969977.0296438242,5624312.081501677,2846953.138328346,20552272.46708899
65.0,969973.3791374961,5624313.6014802,2846951.3792773853,20550512.148027442
70.0,969968.4448771138,5624314.735674818,2846950.819739213,20548756.410035685
75.0,969961.9558407137,5624315.748168102,2846951.030335775,20547005.08566301
80.0,969953.7931976983,5624316.914952638,2846951.5063026706,20545257.970418174
85.0,969944.0019402265,5624318.496915406,2846951.71689922,20543514.843078125
90.0,969932.7864784205,5624320.714300946,2846951.157361064,20541775.48753607
95.0,969920.4906308702,5624323.725152904,2846949.3983097994,20540039.71404984
100.0,969907.5639693544,5624327.60984416,2846946.1277831923,20538307.377820216
105.0,969894.5178122438,5624332.363209778,2846941.181771916,20536578.39309841
110.0,969881.8751741345,5624337.895052834,2846934.560273795,20534852.741467085
115.0,969870.1195706854,5624344.038973613,2846926.427294169,20533130.47351373
120.0,969859.6476896355,5624350.568657926,2846917.094792294,20531411.703763936
125.0,969850.7305606109,5624357.220030231,2846906.992145132,20529696.59940025
130.0,969843.4870245769,5624363.717103002,2846896.6241174466,20527985.363896407
135.0,969837.8721000296,5624369.798992081,2846886.521452211,20526278.21718749
140.0,969833.6813850127,5624375.245453557,2846877.1889177863,20524575.374327067
145.0,969830.5710644085,5624379.898442392,2846869.05589738,20522877.02472068
150.0,969828.0915643425,5624383.677582517,2846862.4343575197,20521183.31395905
155.0,969825.7315595208,5624386.588034108,2846857.4883100647,20519494.33001106
160.0,969822.9680256773,5624388.719987976,2846854.217757187,20517810.09510283
165.0,969819.3174374189,5624390.239836682,2846852.458691018,20516130.564048123
170.0,969814.3830995625,5624391.373886653,2846851.899148009,20514455.629162066
175.0,969807.8939785949,5624392.38620576,2846852.1097463914,20512785.131247476
180.0,969799.7312330633,5624393.552774772,2846852.5857174015,20511118.87555265
185.0,969789.9398460281,5624395.1344729075,2846852.7963157715,20509456.651120048
190.0,969778.7242211606,5624397.3515417455,2846852.2367727784,20507798.251621846
195.0,969766.4281738803,5624400.362027072,2846850.4777063057,20506143.495642554
200.0,969753.501276383,5624404.24630879,2846847.207151424,20504492.244432766
205.0,969740.4548510063,5624408.999233189,2846842.2610973865,20502844.41541431
210.0,969727.8119194738,5624414.530617676,2846835.63954202,20501199.990140308
215.0,969716.0560070329,5624420.674078554,2846827.506492081,20499559.015960567
220.0,969705.5838125369,5624427.203317796,2846818.1739095226,20497921.601261053
225.0,969696.6663771605,5624433.85427456,2846808.07117502,20496287.90477333
230.0,969689.4225527241,5624440.350973132,2846797.7030577003,20494658.120026283
235.0,969683.8073668219,5624446.432537124,2846787.6003051237,20493032.456480775
240.0,969679.6164239477,5624451.878725582,2846778.267690018,20491411.119203996
245.0,969676.5059121551,5624456.531491329,2846770.1345993,20489794.28907335
250.0,969674.0262571523,5624460.310451274,2846763.513002196,20488182.105438154
255.0,969671.666129678,5624463.220754362,2846758.566911981,20486574.65291791
260.0,969668.9024983405,5624465.352577082,2846755.2963308287,20484971.953604072
265.0,969665.2518281577,5624466.872295965,2846753.537249453,20483373.96539856
270.0,969660.317412833,5624468.006201287,2846752.977701606,20481780.5866201
275.0,969653.8282073046,5624469.018346212,2846753.1883018096,20480191.666397266
280.0,969645.6653592647,5624470.184699697,2846753.664276934,20478607.019805185
285.0,969635.8738426759,5624471.766133191,2846753.8748771255,20477026.44624531
