t,X,Y,Z,p
0.0,970061.6227529576,5624250.967482469,2847045.047559735,20569422.302503005
5.0,970048.5768641313,5624255.721289291,2847040.10159122,20567640.85956508
10.0,970035.9345194657,5624261.253590906,2847033.4801503466,20565862.58941388
15.0,970024.179225028,5624267.397971568,2847025.347241037,20564087.288607758
20.0,970013.7076574449,5624273.928100939,2847016.014819847,20562315.628517117
25.0,970004.7908347913,5624280.579888772,2847005.9122600285,20560548.367728744
30.0,969997.5475871771,5624287.077335727,2846995.5443219817,20558784.47652417
35.0,969991.9329240004,5624293.159549882,2846985.4417440887,20557025.094643857
40.0,969987.7424368544,5624298.606284364,2846976.109290349,20555270.104744434
45.0,969984.6323074496,5624303.259496276,2846967.976340257,20553519.876638196
50.0,969982.15296233,5624307.038816578,2846961.354857643,20551774.797346137
55.0,969979.7930801676,5624309.9494166635,2846956.4088529483,20550033.706971362
60.0,969977.0296438242,5624312.081501677,2846953.1383283464,20548298.13135241
65.0,969973.3791374959,5624313.6014802,2846951.379277385,20546566.403725773
70.0,969968.4448771138,5624314.735674818,2846950.819739213,20544839.457116
75.0,969961.9558407136,5624315.7481681015,2846951.030335775,20543116.879478507
80.0,969953.7931976984,5624316.914952639,2846951.5063026706,20541398.13468207
85.0,969944.0019402264,5624318.496915407,2846951.71689922,20539682.554064628
90.0,969932.7864784205,5624320.714300946,2846951.1573610636,20537971.239180088
95.0,969920.4906308701,5624323.725152904,2846949.3983097994,20536263.112117056
100.0,969907.5639693544,5624327.60984416,2846946.1277831923,20534558.87279899
105.0,969894.5178122438,5624332.363209778,2846941.1817719163,20532857.517430127
110.0,969881.8751741344,5624337.8950528335,2846934.560273795,20531159.991601136
115.0,969870.1195706854,5624344.038973613,2846926.4272941686,20529464.800446924
120.0,969859.6476896356,5624350.568657926,2846917.094792294,20527774.658195935
125.0,969850.7305606108,5624357.220030231,2846906.992145132,20526087.94567544
130.0,969843.4870245769,5624363.717103002,2846896.624117446,20524404.87608052
135.0,969837.8721000295,5624369.798992082,2846886.5214522113,20522726.081703763
140.0,969833.6813850128,5624375.245453557,2846877.1889177863,20521052.052821547
145.0,969830.5710644084,5624379.898442392,2846869.05589738,20519383.472606383
150.0,969828.0915643424,5624383.677582517,2846862.43435752,20517718.30757919
155.0,969825.7315595208,5624386.588034108,2846857.488310065,20516058.651153013
160.0,969822.9680256771,5624388.719987976,2846854.217757187,20514404.183132898
165.0,969819.3174374187,5624390.239836682,2846852.458691018,20512752.543455977
170.0,969814.3830995624,5624391.373886653,2846851.899148009,20511106.855363514
175.0,969807.8939785948,5624392.38620576,2846852.109746392,20509464.406319503
180.0,969799.7312330632,5624393.552774772,2846852.5857174015,20507827.100580666
185.0,969789.939846028,5624395.134472908,2846852.796315772,20506193.57967139
190.0,969778.7242211606,5624397.3515417455,2846852.236772778,20504562.88883821
195.0,969766.4281738804,5624400.362027071,2846850.4777063057,20502936.386886038
200.0,969753.501276383,5624404.24630879,2846847.2071514237,20501312.829868566
205.0,969740.4548510064,5624408.999233189,2846842.2610973865,20499692.537745897
210.0,969727.8119194737,5624414.530617677,2846835.63954202,20498076.021273844
215.0,969716.0560070329,5624420.674078554,2846827.506492081,20496463.6772384
220.0,969705.5838125369,5624427.203317796,2846818.1739095226,20494854.510640323
225.0,969696.6663771605,5624433.85427456,2846808.07117502,20493248.737140395
230.0,969689.422552724,5624440.350973132,2846797.703057701,20491647.792702433
235.0,969683.807366822,5624446.432537124,2846787.6003051237,20490050.892713115
240.0,969679.6164239476,5624451.878725582,2846778.2676900183,20488457.62687672
245.0,969676.5059121551,5624456.531491329,2846770.1345992996,20486871.1243662
250.0,969674.0262571523,5624460.310451274,2846763.5130021963,20485287.606416162
255.0,969671.666129678,5624463.220754362,2846758.5669119814,20483709.758116584
260.0,969668.9024983405,5624465.352577082,2846755.2963308287,20482136.23117922
265.0,969665.2518281577,5624466.872295965,2846753.537249453,20480567.136209913
270.0,969660.317412833,5624468.006201287,2846752.977701606,20479003.109209042
275.0,969653.8282073046,5624469.018346212,2846753.1883018096,20477442.343828797
280.0,969645.6653592648,5624470.1846996965,2846753.6642769338,20475886.915679373
285.0,969635.8738426759,5624471.766133191,2846753.874877125,20474334.3494979
290.0,969624.6580547598,5624473.982885322,2846753.315329295,20472785.83424337
295.0,969612.3618077636,5624476.993004004,2846751.556247615,20471241.26518177
300.0,969599.4346743015,5624480.876876172,2846748.2856644588,20469700.1938708
305.0,969586.3879806777,5624485.62935934,2846743.3395676618,20468161.734922886
310.0,969573.7447557412,5624491.160285242,2846736.7179550524,20466627.742149293
315.0,969561.9885343292,5624497.303286206,2846728.584834803,20465096.617404982
320.0,969551.5160264069,5624503.832080361,2846719.252171564,20463569.562191024
325.0,969542.5982846981,5624510.482621571,2846709.149349724,20462046.9151365
330.0,969535.3541718771,5624516.978945931,2846698.7811427717,20460528.156929716
335.0,969529.7387246359,5624523.060184823,2846688.678302858,20459012.41199873
340.0,969525.547553918,5624528.506100254,2846679.345607073,20457503.00692133
345.0,969522.4368509486,5624533.158642907,2846671.212446047,20455997.90600138
350.0,969519.9570410174,5624536.937422663,2846664.5907917004,20454497.870945368
355.0,969517.596790898,5624539.847577244,2846659.644658728,20453001.983869188
360.0,969514.8330620729,5624541.97926881,2846656.3740493017,20451511.116473977
365.0,969511.1823099707,5624543.498857868,2846654.6149527193,20450024.00038626
370.0,969506.2478171837,5624544.632618535,2846654.055400036,20448542.560286157
375.0,969499.7585271009,5624545.644589274,2846654.2660020594,20447064.714665078
380.0,969491.5955765608,5624546.810727227,2846654.7419812987,20445591.637500174
385.0,969481.8039304287,5624548.391896074,2846654.95258331,20444120.99786865
390.0,969470.5879794762,5624550.608331485,2846654.3930306425,20442655.424562722
395.0,969458.2915327791,5624553.618083515,2846652.633933756,20441193.489144754
400.0,969445.364163369,5624557.501546121,2846649.3633223264,20439733.941543568
405.0,969432.3172015159,5624562.253588047,2846644.417182772,20438279.517759863
410.0,969419.6736831956,5624567.7840553485,2846637.79551292,20436827.222733688
415.0,969407.9171528326,5624573.926596385,2846629.6623223634,20435379.903044775
420.0,969397.4443315044,5624580.454945439,2846620.3295784467,20433935.594346363
425.0,969388.5262834823,5624587.105071078,2846610.226669272,20432495.855583344
430.0,969381.2818822946,5624593.601021215,2846599.858372692,20431059.50745715
435.0,969375.6661737302,5624599.681934998,2846589.7554454445,20429628.019515313
440.0,969371.4747751821,5624605.12757739,2846580.4226689823,20428201.208071113
445.0,969368.3638810464,5624609.779896938,2846572.2894376493,20426779.537863478
450.0,969365.8839161964,5624613.5584964985,2846565.6677260627,20425361.740896355
455.0,969363.5235434396,5624616.468502567,2846560.721550334,20423949.334137965
460.0,969360.7597171323,5624618.600062975,2846557.4509126362,20422540.83183933
465.0,969357.108883117,5624620.119522204,2846555.6918008467,20421138.114676103
470.0,969352.1743128732,5624621.253138213,2846555.1322433264,20419739.243731234
475.0,969345.6849382428,5624622.264934761,2846555.342847171,20418343.854697354
480.0,969337.5218852104,5624623.430857174,2846555.818830525,20416953.29231268
485.0,969327.730109545,5624625.011761369,2846556.0294343564,20415566.964644548
490.0,969316.5139955682,5624627.227880054,2846555.469876852,20414184.09233986
495.0,969304.2173491843,5624630.237265421,2846553.7107647583,20412805.107545555
500.0,969291.2897438435,5624634.120318455,2846550.440125057,20411429.891142726
505.0,969278.24251378,5624638.871919123,2846545.4939427464,20410058.34635965
510.0,969265.5987020954,5624644.401927813,2846538.872215655,20408689.98548892
515.0,969253.8418628016,5624650.544008906,2846530.7389547927,20407325.851687625
520.0,969243.3687280872,5624657.071912844,2846521.4061302016,20405965.195086792
525.0,969234.4503737714,5624663.721622899,2846511.303133695,20404608.7169212
530.0,969227.2056842349,5624670.2171988,2846500.9347474887,20403256.06210208
535.0,969221.5897143623,5624676.29778746,2846490.8317329106,20401909.207141995
540.0,969217.3980879978,5624681.743156802,2846481.4988757763,20400565.69510814
545.0,969214.287002708,5624686.395253238,2846473.3655741382,20399227.259003066
550.0,969211.8068829479,5624690.173672597,2846466.7438053126,20397893.354679883
555.0,969209.4463875608,5624693.0835301485,2846461.797586829,20396564.76117038
560.0,969206.6824637776,5624695.214959392,2846458.52692086,20395239.917884376
565.0,969203.0315478544,5624696.734288788,2846456.767793865,20393920.98218971
570.0,969198.0969001595,5624697.867760136,2846456.2082315073,20392605.168454014
575.0,969191.6074409878,5624698.879382486,2846456.4188371724,20391294.782472853
580.0,969183.4442854716,5624700.045089357,2846456.8948246413,20389987.550860204
585.0,969173.6523802831,5624701.625728894,2846457.105430293,20388685.32639109
590.0,969162.4361032944,5624703.841530843,2846456.545867952,20387386.758048847
595.0,969150.1392572387,5624706.850549538,2846454.7867406523,20386091.10519045
600.0,969137.2114159832,5624710.733192988,2846451.51607268,20384798.886225954
605.0,969124.1639177285,5624715.484352388,2846446.569847615,20383511.36517555
610.0,969111.5198126987,5624721.01390245,2846439.948063286,20382228.113387395
615.0,969099.7626644948,5624727.155523583,2846431.8147321194,20380946.93823714
620.0,969089.2892164143,5624733.682982392,2846422.4818268567,20379671.55789402
625.0,969080.370555824,5624740.33227685,2846412.3787430217,20378398.767013356
630.0,969073.125577956,5624746.827478499,2846402.0102671944,20377131.353062347
